date,user,conversion,experiment,time_spend
10/10/18,91618,0,B,22
10/9/18,337128,0,B,10
10/8/18,255721,0,B,20
10/7/18,657534,0,B,22
10/6/18,832327,0,B,10
10/5/18,579295,0,B,20
10/4/18,504300,0,B,22
10/3/18,598772,0,B,10
10/2/18,529723,0,B,20
10/1/18,348794,0,A,22
9/30/18,110186,1,A,10
9/29/18,72072,0,A,20
9/28/18,517521,0,A,22
9/27/18,831551,1,A,10
9/26/18,615984,1,A,20
9/25/18,955445,1,A,22
9/24/18,90114,1,A,10
9/23/18,796028,0,A,20
9/22/18,530642,0,A,22
9/21/18,422870,0,A,10
9/20/18,145617,1,A,20
9/19/18,102314,1,A,22
9/18/18,937999,0,A,10
9/17/18,478523,0,A,20
9/16/18,595514,0,A,22
9/15/18,558297,0,A,10
9/14/18,636176,1,A,20
9/13/18,743260,0,B,22
9/12/18,49885,0,B,10
9/11/18,983570,0,B,20
9/10/18,33517,0,B,22
9/9/18,105865,0,B,10
9/8/18,494067,0,B,20
9/7/18,121915,0,B,22
9/6/18,397464,0,B,10
9/5/18,577811,0,B,20
9/4/18,269266,0,B,22
9/3/18,639471,0,B,10
9/2/18,682763,0,B,20
9/1/18,45677,0,B,22
8/31/18,327650,0,B,10
8/30/18,748719,0,B,20
8/29/18,349644,0,B,22
8/28/18,31765,0,B,10
8/27/18,754233,0,B,20
8/26/18,681306,0,B,22
8/25/18,341991,0,B,10
8/24/18,637449,0,B,20
8/23/18,494871,0,B,22
8/22/18,538576,0,A,10
8/21/18,360834,1,A,20
8/20/18,906733,0,A,22
8/19/18,148213,0,A,10
8/18/18,985867,1,A,20
8/17/18,477308,1,A,22
8/16/18,213097,1,A,10
8/15/18,851437,1,A,20
8/14/18,100054,0,A,22
8/13/18,132479,0,A,10
8/12/18,284282,0,A,20
8/11/18,465277,1,A,22
8/10/18,893229,1,A,10
8/9/18,914415,0,A,20
8/8/18,65196,0,A,22
8/7/18,100474,0,A,10
8/6/18,616618,0,A,20
8/5/18,920865,1,A,22
8/4/18,873707,0,B,10
8/3/18,260066,0,B,20
8/2/18,45062,0,B,22
8/1/18,748182,0,B,10
7/31/18,178494,0,B,20
7/30/18,131203,0,B,22
7/29/18,840583,0,B,10
7/28/18,183585,0,B,20
7/27/18,324657,0,B,22
7/26/18,260833,0,B,10
7/25/18,740465,0,B,20
7/24/18,928650,0,B,22
7/23/18,342907,0,B,10
7/22/18,883035,0,B,20
7/21/18,358558,0,B,22
7/20/18,745757,0,B,10
7/19/18,684038,0,B,20
7/18/18,307803,0,B,22
7/17/18,722258,0,B,10
7/16/18,814892,0,B,20
7/15/18,748808,0,B,22
7/14/18,482058,0,B,10
7/13/18,271245,0,A,20
7/12/18,779573,1,A,22
7/11/18,540547,0,A,10
7/10/18,118622,0,A,20
7/9/18,272703,1,A,22
7/8/18,182098,1,A,10
7/7/18,886578,1,A,20
7/6/18,220056,1,A,22
7/5/18,13519,0,A,10
7/4/18,569643,0,A,20
7/3/18,619998,0,A,22
7/2/18,489027,1,A,10
7/1/18,752351,1,A,20
6/30/18,964662,0,A,22
6/29/18,295112,0,A,10
6/28/18,95187,0,A,20
6/27/18,357075,0,A,22
6/26/18,637250,1,A,10
6/25/18,132536,0,B,20
6/24/18,425751,0,B,22
6/23/18,111202,0,B,10
6/22/18,563457,0,B,20
6/21/18,420334,0,B,22
6/20/18,622183,0,B,10
6/19/18,145811,0,B,20
6/18/18,784564,0,B,22
6/17/18,60239,0,B,10
6/16/18,581030,0,B,20
6/15/18,284859,0,B,22
6/14/18,144159,0,B,10
6/13/18,30037,0,B,20
6/12/18,902867,0,B,22
6/11/18,712324,0,B,10
6/10/18,195232,0,B,20
6/9/18,252038,0,B,22
6/8/18,463734,0,B,10
6/7/18,177017,0,B,20
6/6/18,278875,0,B,22
6/5/18,580486,0,B,10
6/4/18,471846,0,B,20
6/3/18,710089,0,A,22
6/2/18,310401,1,A,10
6/1/18,69971,0,A,20
5/31/18,791489,0,A,22
5/30/18,405363,1,A,10
5/29/18,489522,1,A,20
5/28/18,956720,1,A,22
5/27/18,671090,1,A,10
5/26/18,45331,0,A,20
5/25/18,376270,0,A,22
5/24/18,267412,0,A,10
5/23/18,344491,1,A,20
5/22/18,107770,1,A,22
5/21/18,938378,0,A,10
5/20/18,292182,0,A,20
5/19/18,485855,0,A,22
5/18/18,727054,0,A,10
5/17/18,800471,1,A,20
5/16/18,469081,0,B,22
5/15/18,863879,0,B,10
5/14/18,712486,0,B,20
5/13/18,956866,0,B,22
5/12/18,653902,0,B,10
5/11/18,852744,0,B,20
5/10/18,719296,0,B,22
5/9/18,236327,0,B,10
5/8/18,210053,0,B,20
5/7/18,389141,0,B,22
5/6/18,449266,0,B,10
5/5/18,849998,0,B,20
5/4/18,210694,0,B,22
5/3/18,747171,0,B,10
5/2/18,367324,0,B,20
5/1/18,406623,0,B,22
4/30/18,814936,0,B,10
4/29/18,5719,0,B,20
4/28/18,496398,0,B,22
4/27/18,59492,0,B,10
4/26/18,911178,0,B,20
4/25/18,632744,0,B,22
4/24/18,968111,0,A,10
4/23/18,48923,1,A,20
4/22/18,856115,0,A,22
4/21/18,83898,0,A,10
4/20/18,10754,1,A,20
4/19/18,503289,1,A,22
4/18/18,354579,1,A,10
4/17/18,115014,1,A,20
4/16/18,625511,0,A,22
4/15/18,840692,0,A,10
4/14/18,40583,0,A,20
4/13/18,217900,1,A,22
4/12/18,461344,1,A,10
4/11/18,329379,0,A,20
4/10/18,688813,0,A,22
4/9/18,353359,0,A,10
4/8/18,703230,0,A,20
4/7/18,105571,1,A,22
4/6/18,656736,0,B,10
4/5/18,491858,0,B,20
4/4/18,70662,0,B,22
4/3/18,986863,0,B,10
4/2/18,583580,0,B,20
4/1/18,627213,0,B,22
3/31/18,458925,0,B,10
3/30/18,695476,0,B,20
3/29/18,16951,0,B,22
3/28/18,337691,0,B,10
3/27/18,860114,0,B,20
3/26/18,263202,0,B,22
3/25/18,163676,0,B,10
3/24/18,29467,0,B,20
3/23/18,387686,0,B,22
3/22/18,601041,0,B,10
3/21/18,599858,0,B,20
3/20/18,408856,0,B,22
3/19/18,504320,0,B,10
3/18/18,779989,0,B,20
3/17/18,221181,0,B,22
3/16/18,6407,0,B,10
3/15/18,616579,0,A,20
3/14/18,249920,1,A,22
3/13/18,391456,0,A,10
3/12/18,571422,0,A,20
3/11/18,330282,1,A,22
3/10/18,337315,1,A,10
3/9/18,272311,1,A,20
3/8/18,590677,1,A,22
3/7/18,269558,0,A,10
3/6/18,475130,0,A,20
3/5/18,143683,0,A,22
3/4/18,937429,1,A,10
3/3/18,635441,1,A,20
3/2/18,670837,0,A,22
3/1/18,488055,0,A,10
2/28/18,127462,0,A,20
2/27/18,154443,0,A,22
2/26/18,371419,1,A,10
2/25/18,107497,0,B,20
2/24/18,889535,0,B,22
2/23/18,610056,0,B,10
2/22/18,515930,0,B,20
2/21/18,759882,0,B,22
2/20/18,12875,0,B,10
2/19/18,296566,0,B,20
2/18/18,973259,0,B,22
2/17/18,267119,0,B,10
2/16/18,662700,0,B,20
2/15/18,270591,0,B,22
2/14/18,278066,0,B,10
2/13/18,304930,0,B,20
2/12/18,277831,0,B,22
2/11/18,72594,0,B,10
2/10/18,784616,0,B,20
2/9/18,456478,0,B,22
2/8/18,51523,0,B,10
2/7/18,791201,0,B,20
2/6/18,842031,0,B,22
2/5/18,131095,0,B,10
2/4/18,192853,0,B,20
2/3/18,194965,0,A,22
2/2/18,910681,1,A,10
2/1/18,864505,0,A,20
1/31/18,92412,0,A,22
1/30/18,694286,1,A,10
1/29/18,70640,1,A,20
1/28/18,113433,1,A,22
1/27/18,893876,1,A,10
1/26/18,273267,0,A,20
1/25/18,872823,0,A,22
1/24/18,170657,0,A,10
1/23/18,565351,1,A,20
1/22/18,135403,1,A,22
1/21/18,972444,0,A,10
1/20/18,310494,0,A,20
1/19/18,652419,0,A,22
1/18/18,310177,0,A,10
1/17/18,999555,1,A,20
1/16/18,36075,0,B,22
1/15/18,339205,0,B,10
1/14/18,269917,0,B,20
1/13/18,802844,0,B,22
1/12/18,318376,0,B,10
1/11/18,344699,0,B,20
1/10/18,640794,0,B,22
1/9/18,728839,0,B,10
1/8/18,114077,0,B,20
1/7/18,70160,0,B,22
1/6/18,338440,0,B,10
1/5/18,466373,0,B,20
1/4/18,566413,0,B,22
1/3/18,629691,0,B,10
1/2/18,717504,0,B,20
9/13/20,66916,0,B,22
9/12/20,947290,0,B,10
9/11/20,880038,0,B,20
9/10/20,621568,0,B,22
9/9/20,540222,0,B,10
9/8/20,775967,0,B,20
9/7/20,891592,0,B,22
9/6/20,429504,0,A,10
9/5/20,28458,1,A,20
9/4/20,797305,0,A,22
9/3/20,859318,0,A,10
9/2/20,888076,1,A,20
9/1/20,171802,1,A,22
8/31/20,820990,1,A,10
8/30/20,470614,1,A,20
8/29/20,610539,0,A,22
8/28/20,964241,0,A,10
8/27/20,77753,0,A,20
8/26/20,17882,1,A,22
8/25/20,348127,1,A,10
8/24/20,705133,0,A,20
8/23/20,241822,0,A,22
8/22/20,881095,0,A,10
8/21/20,41396,0,A,20
8/20/20,584539,1,A,22
8/19/20,834057,0,B,10
8/18/20,81645,0,B,20
8/17/20,159535,0,B,22
8/16/20,509379,0,B,10
8/15/20,128370,0,B,20
8/14/20,468325,0,B,22
8/13/20,560352,0,B,10
8/12/20,325849,0,B,20
8/11/20,62620,0,B,22
8/10/20,273696,0,B,10
8/9/20,337891,0,B,20
8/8/20,303316,0,B,22
8/7/20,75938,0,B,10
8/6/20,613625,0,B,20
8/5/20,947887,0,B,22
8/4/20,809383,0,B,10
8/3/20,303028,0,B,20
8/2/20,706919,0,B,22
8/1/20,338596,0,B,10
7/31/20,890286,0,B,20
7/30/20,38717,0,B,22
7/29/20,844798,0,B,10
7/28/20,53629,0,A,20
7/27/20,909731,1,A,22
7/26/20,457887,0,A,10
7/25/20,781868,0,A,20
7/24/20,810115,1,A,22
7/23/20,698569,1,A,10
7/22/20,191363,1,A,20
7/21/20,268397,1,A,22
7/20/20,208609,0,A,10
7/19/20,433263,0,A,20
7/18/20,890779,0,A,22
7/17/20,674836,1,A,10
7/16/20,14166,1,A,20
7/15/20,782029,0,A,22
7/14/20,581646,0,A,10
7/13/20,217793,0,A,20
7/12/20,909559,0,A,22
7/11/20,137092,1,A,10
7/10/20,27201,0,B,20
7/9/20,434132,0,B,22
7/8/20,754911,0,B,10
7/7/20,54179,0,B,20
7/6/20,855690,0,B,22
7/5/20,705415,0,B,10
7/4/20,229331,0,B,20
7/3/20,849651,0,B,22
7/2/20,670926,0,B,10
7/1/20,360412,0,B,20
6/30/20,749610,0,B,22
6/29/20,331062,0,B,10
6/28/20,532502,0,B,20
6/27/20,450379,0,B,22
6/26/20,244683,0,B,10
6/25/20,935152,0,B,20
6/24/20,631543,0,B,22
6/23/20,636787,0,B,10
6/22/20,453368,0,B,20
6/21/20,158254,0,B,22
6/20/20,864406,0,B,10
6/19/20,617358,0,B,20
6/18/20,629059,0,A,22
6/17/20,225562,1,A,10
6/16/20,484665,0,A,20
6/15/20,306577,0,A,22
6/14/20,110005,1,A,10
6/13/20,673697,1,A,20
6/12/20,808779,1,A,22
6/11/20,572212,1,A,10
6/10/20,481482,0,A,20
6/9/20,308668,0,A,22
6/8/20,359314,0,A,10
6/7/20,718762,1,A,20
6/6/20,815478,1,A,22
6/5/20,463113,0,A,10
6/4/20,784632,0,A,20
6/3/20,90295,0,A,22
6/2/20,6596,0,A,10
6/1/20,496939,1,A,20
5/31/20,448037,0,B,22
5/30/20,24364,0,B,10
5/29/20,951449,0,B,20
5/28/20,209792,0,B,22
5/27/20,94254,0,B,10
5/26/20,269490,0,B,20
5/25/20,708990,0,B,22
5/24/20,300435,0,B,10
5/23/20,305260,0,B,20
5/22/20,640587,0,B,22
5/21/20,781867,0,B,10
5/20/20,66909,0,B,20
5/19/20,264292,0,B,22
5/18/20,625502,0,B,10
5/17/20,667220,0,B,20
5/16/20,619927,0,B,22
5/15/20,50244,0,B,10
5/14/20,355119,0,B,20
5/13/20,118038,0,B,22
5/12/20,900922,0,B,10
5/11/20,647104,0,B,20
5/10/20,809189,0,B,22
5/9/20,653024,0,A,10
5/8/20,906842,1,A,20
5/7/20,162648,0,A,22
5/6/20,963574,0,A,10
5/5/20,469490,1,A,20
5/4/20,134033,1,A,22
5/3/20,973252,1,A,10
5/2/20,390015,1,A,20
5/1/20,246241,0,A,22
4/30/20,943389,0,A,10
4/29/20,636755,0,A,20
4/28/20,742308,1,A,22
4/27/20,315918,1,A,10
4/26/20,323579,0,A,20
4/25/20,995957,0,A,22
4/24/20,333789,0,A,10
4/23/20,521403,0,A,20
4/22/20,643634,1,A,22
4/21/20,560350,0,B,10
4/20/20,781408,0,B,20
4/19/20,292903,0,B,22
4/18/20,832319,0,B,10
4/17/20,337344,0,B,20
4/16/20,722615,0,B,22
4/15/20,579356,0,B,10
4/14/20,983608,0,B,20
4/13/20,753415,0,B,22
4/12/20,681908,0,B,10
4/11/20,653028,0,B,20
4/10/20,365122,0,B,22
4/9/20,554375,0,B,10
4/8/20,953787,0,B,20
4/7/20,780755,0,B,22
4/6/20,361363,0,B,10
4/5/20,131040,0,B,20
4/4/20,81678,0,B,22
4/3/20,398243,0,B,10
4/2/20,244261,0,B,20
4/1/20,677238,0,B,22
3/31/20,930219,0,B,10
3/30/20,760086,0,A,20
3/29/20,444045,1,A,22
3/28/20,372027,0,A,10
3/27/20,756334,0,A,20
3/26/20,151939,1,A,22
3/25/20,940512,1,A,10
3/24/20,492482,1,A,20
3/23/20,646006,1,A,22
3/22/20,421458,0,A,10
3/21/20,141102,0,A,20
3/20/20,339221,0,A,22
3/19/20,274544,1,A,10
3/18/20,694765,1,A,20
3/17/20,987134,0,A,22
3/16/20,746479,0,A,10
3/15/20,838184,0,A,20
3/14/20,214048,0,A,22
3/13/20,79006,1,A,10
3/12/20,787081,0,B,20
3/11/20,656218,0,B,22
3/10/20,694057,0,B,10
3/9/20,979618,0,B,20
3/8/20,385963,0,B,22
3/7/20,13664,0,B,10
3/6/20,26466,0,B,20
3/5/20,770428,0,B,22
3/4/20,830621,0,B,10
3/3/20,482715,0,B,20
3/2/20,464393,0,B,22
3/1/20,619626,0,B,10
2/29/20,608024,0,B,20
2/28/20,144962,0,B,22
2/27/20,94733,0,B,10
2/26/20,389885,0,B,20
2/25/20,525144,0,B,22
2/24/20,581185,0,B,10
2/23/20,40755,0,B,20
2/22/20,740928,0,B,22
2/21/20,832513,0,B,10
2/20/20,136651,0,B,20
2/19/20,816013,0,A,22
2/18/20,714605,1,A,10
2/17/20,144188,0,A,20
2/16/20,250061,0,A,22
2/15/20,654367,1,A,10
2/14/20,738043,1,A,20
2/13/20,922866,1,A,22
2/12/20,660675,1,A,10
2/11/20,662566,0,A,20
2/10/20,193170,0,A,22
2/9/20,237657,0,A,10
2/8/20,843054,1,A,20
2/7/20,107715,1,A,22
2/6/20,833861,0,A,10
2/5/20,983579,0,A,20
2/4/20,720873,0,A,22
2/3/20,610891,0,A,10
2/2/20,65825,1,A,20
2/1/20,223067,0,B,22
1/31/20,942503,0,B,10
1/30/20,479855,0,B,20
1/29/20,182949,0,B,22
1/28/20,79721,0,B,10
1/27/20,724607,0,B,20
1/26/20,800451,0,B,22
1/25/20,740253,0,B,10
1/24/20,559518,0,B,20
1/23/20,595653,0,B,22
1/22/20,402024,0,B,10
1/21/20,240675,0,B,20
1/20/20,224252,0,B,22
1/19/20,771216,0,B,10
1/18/20,121929,0,B,20
1/17/20,655979,0,B,22
1/16/20,602977,0,B,10
1/15/20,639200,0,B,20
1/14/20,781606,0,B,22
1/13/20,113111,0,B,10
1/12/20,709912,0,B,20
1/11/20,737177,0,B,22
1/10/20,735677,0,A,10
1/9/20,166302,1,A,20
1/8/20,55984,0,A,22
1/7/20,309851,0,A,10
1/6/20,969188,1,A,20
1/5/20,421903,1,A,22
1/4/20,871517,1,A,10
1/3/20,362991,1,A,20
1/2/20,185202,0,A,22
1/1/20,771945,0,A,10
12/31/19,528668,0,A,20
12/30/19,710073,1,A,22
12/29/19,184856,1,A,10
12/28/19,233393,0,A,20
12/27/19,128662,0,A,22
12/26/19,233697,0,A,10
12/25/19,311205,0,A,20
12/24/19,305795,1,A,22
12/23/19,249691,0,B,10
12/22/19,114920,0,B,20
12/21/19,502980,0,B,22
12/20/19,938674,0,B,10
12/19/19,130296,0,B,20
12/18/19,446757,0,B,22
12/17/19,285663,0,B,10
12/16/19,470632,0,B,20
12/15/19,576795,0,B,22
12/14/19,608676,0,B,10
12/13/19,397038,0,B,20
12/12/19,510237,0,B,22
12/11/19,755577,0,B,10
12/10/19,247101,0,B,20
12/9/19,884932,0,B,22
12/8/19,581664,0,B,10
12/7/19,53706,0,B,20
12/6/19,426723,0,B,22
12/5/19,622977,0,B,10
12/4/19,695296,0,B,20
12/3/19,182932,0,B,22
12/2/19,313336,0,B,10
12/1/19,32738,0,A,20
11/30/19,297735,1,A,22
11/29/19,80402,0,A,10
11/28/19,267113,0,A,20
11/27/19,186752,1,A,22
11/26/19,462767,1,A,10
11/25/19,998305,1,A,20
11/24/19,685990,1,A,22
11/23/19,862190,0,A,10
11/22/19,15394,0,A,20
11/21/19,87278,0,A,22
11/20/19,745874,1,A,10
11/19/19,216844,1,A,20
11/18/19,762544,0,A,22
11/17/19,318699,0,A,10
11/16/19,99470,0,A,20
11/15/19,990874,0,A,22
11/14/19,636222,1,A,10
11/13/19,388330,0,B,20
11/12/19,672207,0,B,22
11/11/19,899983,0,B,10
11/10/19,193278,0,B,20
11/9/19,545139,0,B,22
11/8/19,534769,0,B,10
11/7/19,64839,0,B,20
11/6/19,744627,0,B,22
11/5/19,950849,0,B,10
11/4/19,533200,0,B,20
11/3/19,103978,0,B,22
11/2/19,263851,0,B,10
11/1/19,422544,0,B,20
10/31/19,610965,0,B,22
10/30/19,531850,0,B,10
10/29/19,103604,0,B,20
10/28/19,726210,0,B,22
10/27/19,969807,0,B,10
10/26/19,761583,0,B,20
10/25/19,58112,0,B,22
10/24/19,703152,0,B,10
10/23/19,488239,0,B,20
10/22/19,304878,0,A,22
10/21/19,84346,1,A,10
10/20/19,989620,0,A,20
10/19/19,739886,0,A,22
10/18/19,768377,1,A,10
10/17/19,166364,1,A,20
10/16/19,633206,1,A,22
10/15/19,607255,1,A,10
10/14/19,371037,0,A,20
10/13/19,417602,0,A,22
10/12/19,614991,0,A,10
10/11/19,297931,1,A,20
10/10/19,730592,1,A,22
10/9/19,880614,0,A,10
10/8/19,734293,0,A,20
10/7/19,853704,0,A,22
10/6/19,795109,0,A,10
10/5/19,280137,1,A,20
10/4/19,748188,0,B,22
10/3/19,766701,0,B,10
10/2/19,801904,0,B,20
10/1/19,466959,0,B,22
9/30/19,215301,0,B,10
9/29/19,153603,0,B,20
9/28/19,639344,0,B,22
9/27/19,103511,0,B,10
9/26/19,264011,0,B,20
9/25/19,521698,0,B,22
9/24/19,711978,0,B,10
9/23/19,484720,0,B,20
9/22/19,19767,0,B,22
9/21/19,688621,0,B,10
9/20/19,488004,0,B,20
9/19/19,347366,0,B,22
9/18/19,218434,0,B,10
9/17/19,253699,0,B,20
9/16/19,165335,0,B,22
9/15/19,37604,0,B,10
9/14/19,919719,0,B,20
9/13/19,715071,0,B,22
9/12/19,915432,0,A,10
9/11/19,929154,1,A,20
9/10/19,444393,0,A,22
9/9/19,637045,0,A,10
9/8/19,524243,1,A,20
9/7/19,371508,1,A,22
9/6/19,206417,1,A,10
9/5/19,585004,1,A,20
9/4/19,527988,0,A,22
9/3/19,643225,0,A,10
9/2/19,82141,0,A,20
9/1/19,119051,1,A,22
8/31/19,378574,1,A,10
8/30/19,673695,0,A,20
8/29/19,823922,0,A,22
8/28/19,499010,0,A,10
8/27/19,687127,0,A,20
8/26/19,794865,1,A,22
8/25/19,325509,0,B,10
8/24/19,481065,0,B,20
8/23/19,141872,0,B,22
8/22/19,18930,0,B,10
8/21/19,782381,0,B,20
8/20/19,969353,0,B,22
8/19/19,577715,0,B,10
8/18/19,934653,0,B,20
8/17/19,201736,0,B,22
8/16/19,356359,0,B,10
8/15/19,283518,0,B,20
8/14/19,667160,0,B,22
8/13/19,619279,0,B,10
8/12/19,92112,0,B,20
8/11/19,395379,0,B,22
8/10/19,191705,0,B,10
8/9/19,165669,0,B,20
8/8/19,385987,0,B,22
8/7/19,288113,0,B,10
8/6/19,856094,0,B,20
8/5/19,39120,0,B,22
8/4/19,29671,0,B,10
8/3/19,805986,0,A,20
8/2/19,55722,1,A,22
8/1/19,979433,0,A,10
7/31/19,779961,0,A,20
7/30/19,326240,1,A,22
7/29/19,633894,1,A,10
7/28/19,435357,1,A,20
7/27/19,670080,1,A,22
7/26/19,258462,0,A,10
7/25/19,919456,0,A,20
7/24/19,574724,0,A,22
7/23/19,811485,1,A,10
7/22/19,122993,1,A,20
7/21/19,214498,0,A,22
7/20/19,389086,0,A,10
7/19/19,336295,0,A,20
7/18/19,305066,0,A,22
7/17/19,227265,1,A,10
7/16/19,992804,0,B,20
7/15/19,592778,0,B,22
7/14/19,670115,0,B,10
7/13/19,432694,0,B,20
7/12/19,930014,0,B,22
7/11/19,102392,0,B,10
7/10/19,445449,0,B,20
7/9/19,353920,0,B,22
7/8/19,573765,0,B,10
7/7/19,72995,0,B,20
7/6/19,201827,0,B,22
7/5/19,27444,0,B,10
7/4/19,969340,0,B,20
7/3/19,542822,0,B,22
7/2/19,202845,0,B,10
7/1/19,231875,0,B,20
6/30/19,953841,0,B,22
6/29/19,650502,0,B,10
6/28/19,377284,0,B,20
6/27/19,421683,0,B,22
6/26/19,441901,0,B,10
6/25/19,671843,0,B,20
6/24/19,868737,0,A,22
6/23/19,586814,1,A,10
6/22/19,494400,0,A,20
6/21/19,240918,0,A,22
6/20/19,269758,1,A,10
6/19/19,887006,1,A,20
6/18/19,691299,1,A,22
6/17/19,555244,1,A,10
6/16/19,588865,0,A,20
6/15/19,917368,0,A,22
6/14/19,169931,0,A,10
6/13/19,311070,1,A,20
6/12/19,477558,1,A,22
6/11/19,93475,0,A,10
6/10/19,901821,0,A,20
6/9/19,740459,0,A,22
6/8/19,953914,0,A,10
6/7/19,339798,1,A,20
6/6/19,636191,0,B,22
6/5/19,559079,0,B,10
6/4/19,667631,0,B,20
6/3/19,849557,0,B,22
6/2/19,420594,0,B,10
6/1/19,51169,0,B,20
5/31/19,614683,0,B,22
5/30/19,660319,0,B,10
5/29/19,614064,0,B,20
5/28/19,224246,0,B,22
5/27/19,650236,0,B,10
5/26/19,172082,0,B,20
5/25/19,719071,0,B,22
5/24/19,50604,0,B,10
5/23/19,352564,0,B,20
5/22/19,736379,0,B,22
5/21/19,72802,0,B,10
5/20/19,359838,0,B,20
5/19/19,495681,0,B,22
5/18/19,15930,0,B,10
5/17/19,560720,0,B,20
5/16/19,570871,0,B,22
5/15/19,882562,0,A,10
5/14/19,842548,1,A,20
5/13/19,764795,0,A,22
5/12/19,298649,0,A,10
5/11/19,667456,1,A,20
5/10/19,42051,1,A,22
5/9/19,409431,1,A,10
5/8/19,131481,1,A,20
5/7/19,509266,0,A,22
5/6/19,573754,0,A,10
5/5/19,677929,0,A,20
5/4/19,141540,1,A,22
5/3/19,649419,1,A,10
5/2/19,635960,0,A,20
5/1/19,224929,0,A,22
4/30/19,811359,0,A,10
4/29/19,803823,0,A,20
4/28/19,610144,1,A,22
4/27/19,980731,0,B,10
4/26/19,966768,0,B,20
4/25/19,293573,0,B,22
4/24/19,920348,0,B,10
4/23/19,564970,0,B,20
4/22/19,457093,0,B,22
4/21/19,114203,0,B,10
4/20/19,177316,0,B,20
4/19/19,528089,0,B,22
4/18/19,94986,0,B,10
4/17/19,788991,0,B,20
4/16/19,270970,0,B,22
4/15/19,998634,0,B,10
4/14/19,455887,0,B,20
4/13/19,608756,0,B,22
4/12/19,305817,0,B,10
4/11/19,769523,0,B,20
4/10/19,171677,0,B,22
4/9/19,356401,0,B,10
4/8/19,565122,0,B,20
4/7/19,817294,0,B,22
4/6/19,141803,0,B,10
4/5/19,68543,0,A,20
4/4/19,795068,1,A,22
4/3/19,399662,0,A,10
4/2/19,747015,0,A,20
4/1/19,616781,1,A,22
3/31/19,584525,1,A,10
3/30/19,325100,1,A,20
3/29/19,914104,1,A,22
3/28/19,523747,0,A,10
3/27/19,31790,0,A,20
3/26/19,61747,0,A,22
3/25/19,211803,1,A,10
3/24/19,282766,1,A,20
3/23/19,69330,0,A,22
3/22/19,43455,0,A,10
3/21/19,828968,0,A,20
3/20/19,622326,0,A,22
3/19/19,335902,1,A,10
3/18/19,626416,0,B,20
3/17/19,388795,0,B,22
3/16/19,607023,0,B,10
3/15/19,121670,0,B,20
3/14/19,106006,0,B,22
3/13/19,692298,0,B,10
3/12/19,306681,0,B,20
3/11/19,515869,0,B,22
3/10/19,612779,0,B,10
3/9/19,991347,0,B,20
3/8/19,149802,0,B,22
3/7/19,612680,0,B,10
3/6/19,834385,0,B,20
3/5/19,352684,0,B,22
3/4/19,509624,0,B,10
3/3/19,56331,0,B,20
3/2/19,572662,0,B,22
3/1/19,482602,0,B,10
2/28/19,630465,0,B,20
2/27/19,900417,0,B,22
2/26/19,496046,0,B,10
2/25/19,769613,0,B,20
2/24/19,661113,0,A,22
2/23/19,726164,1,A,10
2/22/19,433500,0,A,20
2/21/19,992183,0,A,22
2/20/19,733425,1,A,10
2/19/19,462997,1,A,20
2/18/19,56935,1,A,22
2/17/19,423152,1,A,10
2/16/19,427679,0,A,20
2/15/19,611076,0,A,22
2/14/19,904338,0,A,10
2/13/19,391682,1,A,20
2/12/19,459085,1,A,22
2/11/19,778533,0,A,10
2/10/19,100416,0,A,20
2/9/19,939933,0,A,22
2/8/19,516394,0,A,10
2/7/19,409960,1,A,20
2/6/19,122028,0,B,22
2/5/19,456633,0,B,10
2/4/19,528734,0,B,20
2/3/19,351642,0,B,22
2/2/19,70904,0,B,10
2/1/19,180007,0,B,20
1/31/19,476194,0,B,22
1/30/19,620929,0,B,10
1/29/19,849793,0,B,20
1/28/19,449963,0,B,22
1/27/19,253816,0,B,10
1/26/19,672294,0,B,20
1/25/19,256204,0,B,22
1/24/19,98653,0,B,10
1/23/19,648825,0,B,20
1/22/19,879554,0,B,22
1/21/19,538583,0,B,10
1/20/19,154241,0,B,20
1/19/19,820742,0,B,22
1/18/19,253568,0,B,10
1/17/19,591245,0,B,20
1/16/19,225117,0,B,22
1/15/19,309156,0,A,10
1/14/19,60153,1,A,20
1/13/19,532480,0,A,22
1/12/19,852428,0,A,10
1/11/19,843235,1,A,20
1/10/19,434256,1,A,22
1/9/19,835525,1,A,10
1/8/19,937669,1,A,20
1/7/19,463757,0,A,22
1/6/19,455664,0,A,10
1/5/19,719902,0,A,20
1/4/19,753653,1,A,22
1/3/19,511815,1,A,10
1/2/19,166875,0,A,20
1/1/19,379751,0,A,22
12/31/18,715077,0,A,10
12/30/18,60670,0,A,20
12/29/18,152603,1,A,22
12/28/18,893688,0,B,10
12/27/18,61173,0,B,20
12/26/18,342088,0,B,22
12/25/18,776736,0,B,10
12/24/18,335347,0,B,20
12/23/18,485183,0,B,22
12/22/18,963541,0,B,10
12/21/18,353639,0,B,20
12/20/18,879294,0,B,22
12/19/18,892698,0,B,10
12/18/18,66236,0,B,20
12/17/18,911025,0,B,22
12/16/18,385651,0,B,10
12/15/18,725803,0,B,20
12/14/18,781207,0,B,22
12/13/18,193692,0,B,10
12/12/18,941141,0,B,20
12/11/18,741066,0,B,22
12/10/18,3731,0,B,10
12/9/18,783709,0,B,20
12/8/18,107553,0,B,22
12/7/18,80109,0,B,10
12/6/18,88510,0,A,20
12/5/18,251085,1,A,22
12/4/18,103841,0,A,10
